inchikey,smiles_can,in_m2or,m2or_id,in_leffingwell,leffingwell_id,in_goodscents,goodscents_id,skeleton,in_chembl,in_chembl_skeleton,is_odorant,chembl_id
XWRJRXQNOHXIOX-LRVMPXQBSA-N,CC(C)=CCC/C(C)=C\COC/C=C(\C)CCC=C(C)C,0,,0,,1,6442050,XWRJRXQNOHXIOX,0,0,1,
OOJFPYZBLJTFST-XKBVOMFJSA-N,COC(=O)c1ccccc1N=C/C=C/c1ccccc1,0,,0,,1,6445555,OOJFPYZBLJTFST,0,0,1,
IXRPKRWXUJOOBZ-AVMVYAPKSA-N,CC(=O)OC/C(C)=C\CC[C@]1(C)C2C[C@@H]3[C@H](C2)C31C,0,,0,,1,6445771,IXRPKRWXUJOOBZ,0,0,1,
DDDIVAXBYDCLRR-FLPUTOKSSA-N,C/C=C/C(=O)[C@@H]1[C@H](C)CCCC1(C)C,0,,0,,1,6450281,DDDIVAXBYDCLRR,0,0,1,
NSMHPPLPBQPIQJ-DTQAZKPQSA-N,CCCCCCC(=O)OC/C=C(\C)CCC=C(C)C,0,,0,,1,6450452,NSMHPPLPBQPIQJ,0,0,1,
DBWSGRFEGVADLQ-ZHACJKMWSA-N,C=CCCCCCCC/C=C/CC#N,0,,0,,1,6450538,DBWSGRFEGVADLQ,0,0,1,
ZFLGHRQDYOPHNY-HBWSCVEGSA-N,CC[C@@H](/C=C/C1=C(C)CCCC1(C)C)OC(C)=O,0,,0,,1,6450542,ZFLGHRQDYOPHNY,0,0,1,
PEHKIYKLNBXJJT-UHFFFAOYSA-N,Cc1ccccc1C(O)O,0,,0,,1,6451245,PEHKIYKLNBXJJT,0,0,1,
VPSQYLNVIBQLTO-UHFFFAOYSA-N,CC(C)C1CCC2(CCC(=O)O2)CC1,0,,0,,1,6452049,VPSQYLNVIBQLTO,0,0,1,
MQPHVIPKLRXGDJ-BWZBUEFSSA-N,C[C@H]1C(=O)C[C@H]2C[C@H]1C2(C)C,0,,0,,1,6452089,MQPHVIPKLRXGDJ,0,0,1,
LPRNQMUKVDHCFX-RKQHYHRCSA-N,COc1cc(C=O)ccc1O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,0,,0,,1,6452133,LPRNQMUKVDHCFX,0,0,1,
FNEWGEWRECZWQM-UHFFFAOYSA-N,CCOc1cc(COC)ccc1O,0,,0,,1,6453284,FNEWGEWRECZWQM,0,0,1,
OHYNEUHOSWPWLZ-UHFFFAOYSA-N,C=CCCC(=O)C1CCCC(C)(C)C1,0,,0,,1,6453423,OHYNEUHOSWPWLZ,0,0,1,
GMZKBWZWDAAWPI-UHFFFAOYSA-N,C=C1CCCC2(C)CCC(CC(C)(C)O)CC12,0,,0,,1,6455496,GMZKBWZWDAAWPI,0,0,1,
DIXPNXMCGXWBQL-QXMHVHEDSA-N,CC1=CC/C(=C(\C)CCC=O)CC1,0,,0,,1,6504440,DIXPNXMCGXWBQL,0,0,1,
RNLHVODSMDJCBR-SOFGYWHQSA-N,CC1=CCC(/C=C/C(C)C(C)O)C1(C)C,0,,0,,1,6504499,RNLHVODSMDJCBR,0,0,1,
JPESOGFYFXAURP-FMIVXFBMSA-N,O=C/C(=C\c1ccco1)c1ccccc1,0,,0,,1,6537126,JPESOGFYFXAURP,0,0,1,
VBBXZFLAYWAXSK-HYJCDKNOSA-N,CC(=O)O[C@@H]1CC(C)=C2[C@H]1[C@H](C)CC[C@H]2/C=C(\C)C(=O)O,0,,0,,1,6537490,VBBXZFLAYWAXSK,1,1,1,CHEMBL1401208
AGZBJJSLDGWKSU-NTMALXAHSA-N,O=C1CCCCCCCCCC/C=C\CCO1,0,,0,,1,6537739,AGZBJJSLDGWKSU,0,0,1,
DTGKSKDOIYIVQL-WEDXCCLWSA-N,CC1(C)[C@@H]2CC[C@@]1(C)[C@@H](O)C2,0,,0,,1,6552009,DTGKSKDOIYIVQL,1,1,1,CHEMBL486208
QRPLZGZHJABGRS-NSHDSACASA-N,CCCCCCC[C@H]1CCCC(=O)O1,0,,0,,1,6566009,QRPLZGZHJABGRS,0,1,1,
GHBSPIPJMLAMEP-VIFPVBQESA-N,CCCCC[C@H]1CCCC(=O)O1,0,,0,,1,6566010,GHBSPIPJMLAMEP,0,1,1,
JOZKFWLRHCDGJA-LLVKDONJSA-N,CC(=O)OCC[C@H](C)CCC=C(C)C,0,,0,,1,6708682,JOZKFWLRHCDGJA,0,1,1,
GKFPPCXIBHQRQT-UHFFFAOYSA-N,COC1OC(C(=O)O)C(OC2OC(C(=O)O)C(OC)C(O)C2O)C(O)C1O,0,,0,,1,6850754,GKFPPCXIBHQRQT,0,0,1,
CCEFMUBVSUDRLG-KXUCPTDWSA-N,C=C(C)[C@@H]1CC[C@@]2(C)O[C@H]2C1,0,,0,,1,6857487,CCEFMUBVSUDRLG,0,1,1,
YZEFQPIMXZVPKP-LURJTMIESA-N,C[C@H]1CCc2nccnc21,0,,0,,1,6931359,YZEFQPIMXZVPKP,0,1,1,
GKGOLPMYJJXRGD-SFYZADRCSA-N,CCC[C@H]1CCO[C@@H](C)S1,0,,0,,1,6931725,GKGOLPMYJJXRGD,0,1,1,
GKGOLPMYJJXRGD-YUMQZZPRSA-N,CCC[C@H]1CCO[C@H](C)S1,0,,0,,1,6931727,GKGOLPMYJJXRGD,0,1,1,
ZCAGHLIBKHFJDU-UHFFFAOYSA-O,C[NH+]1CCN(c2ccc(CO)cc2)CC1,0,,0,,1,6932095,ZCAGHLIBKHFJDU,0,0,1,
LDLDJEAVRNAEBW-BYPYZUCNSA-N,COC(=O)C[C@H](C)O,0,,0,,1,6950307,LDLDJEAVRNAEBW,0,0,1,
WLAMNBDJUVNPJU-SCSAIBSYSA-N,CC[C@@H](C)C(=O)O,0,,0,,1,6950479,WLAMNBDJUVNPJU,1,1,1,CHEMBL1162483
IVEWTAOGAGBQGG-SNVBAGLBSA-N,CC(=O)O[C@H](C)CCc1ccccc1,0,,0,,1,6950760,IVEWTAOGAGBQGG,0,0,1,
QMQDJVIJVPEQHE-SSDOTTSWSA-N,CC[C@@H](C)c1nccnc1OC,0,,0,,1,6951558,QMQDJVIJVPEQHE,0,1,1,
QMQDJVIJVPEQHE-ZETCQYMHSA-N,CC[C@H](C)c1nccnc1OC,0,,0,,1,6951559,QMQDJVIJVPEQHE,0,1,1,
WCIQNYOXLZQQMU-VIFPVBQESA-N,CCC(=O)O[C@@H](C)c1ccccc1,0,,0,,1,6951696,WCIQNYOXLZQQMU,0,1,1,
QUMXDOLUJCHOAY-QMMMGPOBSA-N,CC(=O)O[C@@H](C)c1ccccc1,0,,0,,1,6951703,QUMXDOLUJCHOAY,0,1,1,
QUMXDOLUJCHOAY-MRVPVSSYSA-N,CC(=O)O[C@H](C)c1ccccc1,0,,0,,1,6951704,QUMXDOLUJCHOAY,0,1,1,
RVOKNSFEAOYULQ-JGVFFNPUSA-N,C[C@H]1CC[C@@H](C(C)(C)S)C(=O)C1,0,,0,,1,6951711,RVOKNSFEAOYULQ,0,1,1,
RVOKNSFEAOYULQ-YUMQZZPRSA-N,C[C@H]1CC[C@H](C(C)(C)S)C(=O)C1,0,,0,,1,6951713,RVOKNSFEAOYULQ,0,1,1,
RVOKNSFEAOYULQ-SFYZADRCSA-N,C[C@@H]1CC[C@H](C(C)(C)S)C(=O)C1,0,,0,,1,6951714,RVOKNSFEAOYULQ,0,1,1,
JSASXSHMJYRPCM-ZETCQYMHSA-N,CCC[C@@H](CCO)SC,0,,0,,1,6951715,JSASXSHMJYRPCM,0,0,1,
JSASXSHMJYRPCM-SSDOTTSWSA-N,CCC[C@H](CCO)SC,0,,0,,1,6951716,JSASXSHMJYRPCM,0,0,1,
PBYSEUNXLXTEAN-YFKPBYRVSA-N,CC[C@H](SC)C(=O)OC,0,,0,,1,6951721,PBYSEUNXLXTEAN,0,0,1,
PUVDDHUFFRRFMN-WUCPZUCCSA-N,CC1O[C@@H](C)C(=O)C1=O,0,,0,,1,6951723,PUVDDHUFFRRFMN,0,0,1,
PUVDDHUFFRRFMN-SYPWQXSBSA-N,CC1O[C@H](C)C(=O)C1=O,0,,0,,1,6951724,PUVDDHUFFRRFMN,0,0,1,
BYGQBDHUGHBGMD-RXMQYKEDSA-N,CC[C@@H](C)C=O,0,,0,,1,6971248,BYGQBDHUGHBGMD,0,1,1,
BYGQBDHUGHBGMD-YFKPBYRVSA-N,CC[C@H](C)C=O,0,,0,,1,6971249,BYGQBDHUGHBGMD,0,1,1,
ALTFLAPROMVXNX-YFKPBYRVSA-N,C[C@H]1COC(C)(C)O1,0,,0,,1,6992243,ALTFLAPROMVXNX,0,0,1,
BVOSSZSHBZQJOI-LURJTMIESA-N,C=C[C@H](O)CCC,0,,0,,1,6992421,BVOSSZSHBZQJOI,0,1,1,
QXOHLNCNYLGICT-YFKPBYRVSA-N,CSCC[C@H](N)C(=O)NCC(=O)O,0,,0,,1,6992930,QXOHLNCNYLGICT,1,1,1,CHEMBL90972
QNVRIHYSUZMSGM-ZCFIWIBFSA-N,CCCC[C@@H](C)O,0,,0,,1,6993810,QNVRIHYSUZMSGM,0,1,1,
DWUPJMHAPOQKGJ-VIFPVBQESA-N,C=C[C@H](O)CCCCCC,0,,0,,1,6994068,DWUPJMHAPOQKGJ,0,0,1,
OKANYBNORCUPKZ-ZETCQYMHSA-N,CCOC(=O)[C@@H](CC)C(C)=O,0,,0,,1,6994176,OKANYBNORCUPKZ,0,0,1,
YUIOPHXTILULQC-IMJSIDKUSA-N,O[C@@H]1CS[C@H](O)CS1,0,,0,,1,6994326,YUIOPHXTILULQC,0,0,1,
NHKIYYMFGJBOTK-WDSKDSINSA-N,C[C@@]1(O)CS[C@](C)(O)CS1,0,,0,,1,6994854,NHKIYYMFGJBOTK,0,1,1,
LEGGANXCVQPIAI-QMMMGPOBSA-N,CCCC[C@H](C)CCC(=O)O,0,,0,,1,6997335,LEGGANXCVQPIAI,0,0,1,
BDBGKYIBDXAVMX-ZETCQYMHSA-N,C=CC[C@H](C)C(=O)OCC,0,,0,,1,6997336,BDBGKYIBDXAVMX,0,0,1,
WQTZCQIRCYSUBQ-VIFPVBQESA-N,CCCCC[C@H](C)CCC(=O)O,0,,0,,1,6997342,WQTZCQIRCYSUBQ,0,0,1,
PWKJMPFEQOHBAC-VIFPVBQESA-N,CCCC[C@H](CC)CCC(=O)O,0,,0,,1,6997352,PWKJMPFEQOHBAC,0,1,1,
WGAVDEVFJDQIMZ-WHFBIAKZSA-N,C[C@@H]1C(=O)C(=O)C[C@@H]1C,0,,0,,1,6997364,WGAVDEVFJDQIMZ,0,0,1,
VPKIUOQJQJVLRW-BYPYZUCNSA-N,CC(=O)OC1=C(C)O[C@@H](C)C1=O,0,,0,,1,6997367,VPKIUOQJQJVLRW,0,0,1,
RZKSECIXORKHQS-ZETCQYMHSA-N,CCCC[C@@H](O)CC,0,,0,,1,6998928,RZKSECIXORKHQS,0,1,1,
YFSGRMONVCFYTC-WDSKDSINSA-O,CC1=[NH+][C@H](C)O[C@H]1C,0,,0,,1,6999041,YFSGRMONVCFYTC,0,1,1,
BVOSSZSHBZQJOI-ZCFIWIBFSA-N,C=C[C@@H](O)CCC,0,,0,,1,6999854,BVOSSZSHBZQJOI,0,1,1,
IDWULKZGRNHZNR-JTQLQIEISA-N,COC(C)(C)CCC[C@H](C)CC=O,0,,0,,1,6999891,IDWULKZGRNHZNR,0,1,1,
JOZKFWLRHCDGJA-NSHDSACASA-N,CC(=O)OCC[C@@H](C)CCC=C(C)C,0,,0,,1,6999975,JOZKFWLRHCDGJA,0,1,1,
MRABAEUHTLLEML-LURJTMIESA-N,CCCCOC(=O)[C@H](C)O,0,,0,,1,6999977,MRABAEUHTLLEML,0,1,1,
UWKAYLJWKGQEPM-GFCCVEGCSA-N,C=C[C@](C)(CCC=C(C)C)OC(C)=O,0,,0,,1,6999980,UWKAYLJWKGQEPM,0,1,1,
ZRYDPLOWJSFQAE-MRVPVSSYSA-N,CC(C)(C)[C@@H]1CCCCC1=O,0,,0,,1,7004919,ZRYDPLOWJSFQAE,0,1,1,
JYVLIDXNZAXMDK-RXMQYKEDSA-N,CCC[C@@H](C)O,0,,0,,1,7014876,JYVLIDXNZAXMDK,0,1,1,
DZOQRCWJNNRVPT-YFKPBYRVSA-N,CCOC(=O)[C@H](C)SSC,0,,0,,1,7015740,DZOQRCWJNNRVPT,0,0,1,
FHKSXSQHXQEMOK-LURJTMIESA-N,CCCC[C@H](O)CO,0,,0,,1,7017948,FHKSXSQHXQEMOK,0,0,1,
JDXJKLGWPNXSHL-YFKPBYRVSA-N,C[C@H]1CCCC(=O)C1=O,0,,0,,1,7019252,JDXJKLGWPNXSHL,0,1,1,
HFVLNCDRAMUMCC-YFKPBYRVSA-N,CS[C@@H](C)C(C)=O,0,,0,,1,7020891,HFVLNCDRAMUMCC,0,0,1,
DWUPJMHAPOQKGJ-SECBINFHSA-N,C=C[C@@H](O)CCCCCC,0,,0,,1,7021340,DWUPJMHAPOQKGJ,0,0,1,
IFYYFLINQYPWGJ-VIFPVBQESA-N,CCCCCC[C@H]1CCC(=O)O1,0,,0,,1,7057904,IFYYFLINQYPWGJ,0,1,1,
ZYTMANIQRDEHIO-IVZWLZJFSA-N,C=C(C)[C@H]1CC[C@H](C)C[C@H]1O,0,,0,,1,7057942,ZYTMANIQRDEHIO,1,1,1,CHEMBL3120658
IPBFYZQJXZJBFQ-SSDOTTSWSA-N,CCCC[C@@H]1CCC(=O)O1,0,,0,,1,7057971,IPBFYZQJXZJBFQ,0,1,1,
IPBFYZQJXZJBFQ-ZETCQYMHSA-N,CCCC[C@H]1CCC(=O)O1,0,,0,,1,7057972,IPBFYZQJXZJBFQ,0,1,1,
GAEKPEKOJKCEMS-BYPYZUCNSA-N,C[C@H]1CCC(=O)O1,0,,0,,1,7057988,GAEKPEKOJKCEMS,0,1,1,
WGQKBCSACFQGQY-YFKPBYRVSA-N,CC[C@H](C)CS,0,,0,,1,7058092,WGQKBCSACFQGQY,0,0,1,
FCWYQRVIQDNGBI-BYPYZUCNSA-N,C[C@@H]1OCCC1=O,0,,0,,1,7060523,FCWYQRVIQDNGBI,0,1,1,
HCRBXQFHJMCTLF-ZCFIWIBFSA-N,CCOC(=O)[C@H](C)CC,0,,0,,1,7156991,HCRBXQFHJMCTLF,0,0,1,
DBPHPBLAKVZXOY-WHFBIAKZSA-N,C[C@@H]1OCC[C@@H]1S,0,,0,,1,7157265,DBPHPBLAKVZXOY,0,0,1,
TYZFMFVWHZKYSE-LURJTMIESA-N,CCC[C@H](S)CCO,0,,0,,1,7162054,TYZFMFVWHZKYSE,0,0,1,
TYZFMFVWHZKYSE-ZCFIWIBFSA-N,CCC[C@@H](S)CCO,0,,0,,1,7162055,TYZFMFVWHZKYSE,0,0,1,
YGWKXXYGDYYFJU-ZETCQYMHSA-N,Cc1coc2c1CC[C@H](C)C2,0,,0,,1,7168192,YGWKXXYGDYYFJU,0,1,1,
JBFHTYHTHYHCDJ-RXMQYKEDSA-N,CC[C@@H]1CCC(=O)O1,0,,0,,1,7173971,JBFHTYHTHYHCDJ,0,1,1,
SZECUQRKLXRGSJ-YFKPBYRVSA-N,CC[C@H](S)C(C)=O,0,,0,,1,7364119,SZECUQRKLXRGSJ,0,0,1,
BFLXFRNPNMTTAA-YFKPBYRVSA-N,CC(C)[C@H](C)S,0,,0,,1,7364127,BFLXFRNPNMTTAA,0,0,1,
XLMPYCGSRHSSSX-BYPYZUCNSA-N,CC(=O)[C@H](C)S,0,,0,,1,7364130,XLMPYCGSRHSSSX,0,0,1,
QTWKINKGAHTPFJ-YUMQZZPRSA-N,CC[C@H](C)SS[C@@H](C)CC,0,,0,,1,7458637,QTWKINKGAHTPFJ,0,1,1,
TXAWGHYFBQBVNK-ZETCQYMHSA-N,CCOC(=O)C[C@@H](C)CC,0,,0,,1,7567163,TXAWGHYFBQBVNK,0,0,1,
WTOYNNBCKUYIKC-SLEUVZQESA-N,C=C(C)[C@H]1CCC2=CC(=O)C[C@H](C)[C@@]2(C)C1,0,,0,,1,7567181,WTOYNNBCKUYIKC,0,1,1,
ARJWAURHQDJJAC-KNIZRNDPSA-N,C/C=C/C(=O)[C@@H](C)CC,0,,0,,1,7567850,ARJWAURHQDJJAC,0,0,1,
CCEFMUBVSUDRLG-LPEHRKFASA-N,C=C(C)[C@H]1CC[C@@]2(C)O[C@H]2C1,0,,0,,1,8029780,CCEFMUBVSUDRLG,0,1,1,
GZRPVYSKBVDCBV-CMDGGOBGSA-N,CCCCCC/C(C)=N/O,0,,0,,1,9562584,GZRPVYSKBVDCBV,0,0,1,
PSALIMFZUGITJC-SSDOTTSWSA-N,CCC[C@@](C)(S)CCO,0,,0,,1,9793841,PSALIMFZUGITJC,0,0,1,
ZFAHNWWNDFHPOH-YFKPBYRVSA-N,C=CCSC[C@H](N)C(=O)O,0,,0,,1,9793905,ZFAHNWWNDFHPOH,1,1,1,CHEMBL2048654
NFEHZPZLFITKMM-UHFFFAOYSA-N,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)Cc1ccccc1,0,,0,,1,9805153,NFEHZPZLFITKMM,0,0,1,
CTLDWNVYXLHMAS-UHFFFAOYSA-N,CC(C)=CCC(C)(C)C(=O)C(C)C,0,,0,,1,9815427,CTLDWNVYXLHMAS,0,0,1,
RBNOGZRVVHLYKT-UHFFFAOYSA-N,CCCC(=O)OC(C)C(=O)OCC,0,,0,,1,9815474,RBNOGZRVVHLYKT,0,0,1,
WKHTUDYDJUHYMK-UHFFFAOYSA-N,CC(CO)C1CCCCCCCCCCC1,0,,0,,1,9815980,WKHTUDYDJUHYMK,0,0,1,
FPBCNQQYLDBWMH-UHFFFAOYSA-N,CCOC(=O)CC(C)S,0,,0,,1,9833996,FPBCNQQYLDBWMH,0,0,1,
IXLLBXDECOMIBP-FNORWQNLSA-N,C=C1CCCC(C)(C)C1C(=O)/C=C/C,0,,0,,1,9837013,IXLLBXDECOMIBP,0,0,1,
ZYXGECMFJMLZNA-SOFGYWHQSA-N,O=C1CCCCCCCCC/C=C/CCCO1,0,,0,,1,9856149,ZYXGECMFJMLZNA,0,0,1,
OPFTUNCRGUEPRZ-ZNMIVQPWSA-N,C=C[C@@]1(C)CC[C@H](C(=C)C)C[C@@H]1C(=C)C,0,,0,,1,9859094,OPFTUNCRGUEPRZ,0,1,1,
WVRJNKBXUMGBGG-UHFFFAOYSA-N,CC(C)CCCCCCCCCCCCCCC(=O)OCC(O)COCC(O)CO,0,,0,,1,9910684,WVRJNKBXUMGBGG,0,0,1,
JWFJBYSFFKKMIX-UHFFFAOYSA-N,CC(C)=CCCC1(C)CCC(=O)O1,0,,0,,1,9942315,JWFJBYSFFKKMIX,0,0,1,
HDYQKQAKXIPCAP-UHFFFAOYSA-N,CCCCCCOC(=O)CC(C)S,0,,0,,1,9964407,HDYQKQAKXIPCAP,0,0,1,
ZBJCYZPANVLBRK-IGJPJIBNSA-N,CC(C)[C@@H]1CC[C@@H](C)CC12OCC(CO)O2,0,,0,,1,9964606,ZBJCYZPANVLBRK,0,0,1,
AHKZTVQIVOEVFO-UHFFFAOYSA-N,[O-2],0,,0,,1,9989226,AHKZTVQIVOEVFO,0,0,1,
HJXMNVQARNZTEE-LLVKDONJSA-N,CCCC[C@H]1OC(=O)c2ccccc21,0,,0,,1,9990075,HJXMNVQARNZTEE,1,1,1,CHEMBL249818
TZDMGBLPGZXHJI-SFYZADRCSA-N,C=C1C(=O)C[C@H]2C[C@@H]1C2(C)C,0,,0,,1,10012081,TZDMGBLPGZXHJI,0,0,1,
IXLLBXDECOMIBP-PZBABLGHSA-N,C=C1CCCC(C)(C)[C@@H]1C(=O)/C=C/C,0,,0,,1,10035488,IXLLBXDECOMIBP,0,0,1,
IXLLBXDECOMIBP-HOSRBBHYSA-N,C=C1CCCC(C)(C)[C@H]1C(=O)/C=C/C,0,,0,,1,10104051,IXLLBXDECOMIBP,0,0,1,
CTMTYSVTTGVYAW-UHFFFAOYSA-N,CC1CCC(C(C)C)C(OC(=O)CCCC(=O)O)C1,0,,0,,1,10125362,CTMTYSVTTGVYAW,0,0,1,
KZSUMHASCAWKLE-UHFFFAOYSA-N,CC1C(=O)c2ccccc2C1(C)C,0,,0,,1,10149036,KZSUMHASCAWKLE,0,0,1,
PHXATPHONSXBIL-SNVBAGLBSA-N,CCCCCCC[C@@H]1CCC(=O)O1,0,,0,,1,10154345,PHXATPHONSXBIL,0,1,1,
LQQYOLMGDBGEBC-UHFFFAOYSA-N,CC(C)C(C)CCC(C)(C)O,0,,0,,1,10176244,LQQYOLMGDBGEBC,0,0,1,
LQQYOLMGDBGEBC-SECBINFHSA-N,CC(C)[C@H](C)CCC(C)(C)O,0,,0,,1,10176245,LQQYOLMGDBGEBC,0,0,1,
TYANUEJCOOHPGR-UHFFFAOYSA-N,CC1CCC(C(C)C)C(C(=O)NC2CC2)C1,0,,0,,1,10176881,TYANUEJCOOHPGR,0,0,1,
LQQYOLMGDBGEBC-VIFPVBQESA-N,CC(C)[C@@H](C)CCC(C)(C)O,0,,0,,1,10197810,LQQYOLMGDBGEBC,0,0,1,
VJCOQIJZYGQPKM-ALCCZGGFSA-N,C=C/C=C\C#CCCCCC,0,,0,,1,10374596,VJCOQIJZYGQPKM,0,0,1,
OAKFACUIGQLOCA-FUQNVFFISA-N,CC1(C)[C@H](C[C@H]2C[C@@]2(C)CO)C[C@H]2C[C@]21C,0,,0,,1,10561017,OAKFACUIGQLOCA,0,0,1,
FAPYUVKMJWJMEH-UHFFFAOYSA-N,CCCCCC1CCC(O)O1,0,,0,,1,10702081,FAPYUVKMJWJMEH,0,0,1,
PGAMJXWVUGDLRA-UHFFFAOYSA-N,CCCCCC1=CCC(=O)O1,0,,0,,1,10725569,PGAMJXWVUGDLRA,0,0,1,
NEBMUHXPHLFPGQ-UHFFFAOYSA-N,CCCCC1CC(C(C)=O)C(=O)O1,0,,0,,1,10856172,NEBMUHXPHLFPGQ,0,0,1,
YPZUZOLGGMJZJO-LQKXBSAESA-N,CC1(C)CCC[C@]2(C)[C@H]3CCO[C@]3(C)CC[C@@H]12,0,,0,,1,10857465,YPZUZOLGGMJZJO,1,1,1,CHEMBL496447
UEPHOITVJAVVRX-UHFFFAOYSA-N,CCOC(=O)CC1C=CCC1,0,,0,,1,10877336,UEPHOITVJAVVRX,0,0,1,
ZQPCOAKGRYBBMR-SECBINFHSA-N,CC1=CC[C@@H](C(C)(C)S)CC1,0,,0,,1,10877566,ZQPCOAKGRYBBMR,0,0,1,
NCNSBFDGXBKAKB-UHFFFAOYSA-N,CSCC=O,0,,0,,1,10887828,NCNSBFDGXBKAKB,0,0,1,
WGPCZPLRVAWXPW-LLVKDONJSA-N,CCCCCCCC[C@@H]1CCC(=O)O1,0,,0,,1,10888889,WGPCZPLRVAWXPW,0,1,1,
UZUXPANAZFDWJO-CABCVRRESA-N,C=C(C)CCC[C@@H](C)[C@]1(O)CC=C(C)CC1,0,,0,,1,10900221,UZUXPANAZFDWJO,0,0,1,
QRHOWVDPHIXNEN-SSDOTTSWSA-N,CCOC(=O)[C@H](O)CC(C)C,0,,0,,1,10909860,QRHOWVDPHIXNEN,0,0,1,
OYUBDGVWESFPBQ-UHFFFAOYSA-N,CC(C)CC(=O)C(C)O,0,,0,,1,10920542,OYUBDGVWESFPBQ,0,0,1,
QHDCVQLFLABIFR-SOFGYWHQSA-N,C=CCC(O)/C=C/CCC,0,,0,,1,10931514,QHDCVQLFLABIFR,0,0,1,
RWLBBLUDDPADQD-CYBMUJFWSA-N,C[C@H]1OCCCCCCCCCCCOC1=O,0,,0,,1,10944610,RWLBBLUDDPADQD,0,0,1,
CXQMQYOFKGSMNA-AWEZNQCLSA-N,C[C@@H]1OCCCCCCCCCCCCOC1=O,0,,0,,1,10967107,CXQMQYOFKGSMNA,0,0,1,
WUNJOFRDOLDAOY-AATRIKPKSA-N,C=CC/C=C/CCC(=O)OC,0,,0,,1,10986465,WUNJOFRDOLDAOY,0,0,1,
AFBBWQXTLZVDEE-GFCCVEGCSA-N,Cc1ccc(C)c2c1CC[C@@H](C(C)(C)O)C2,0,,0,,1,10998493,AFBBWQXTLZVDEE,0,0,1,
KXMQJBRDJIHRIR-XBLVEGMJSA-N,C/C=C/C(=O)/C(C)=C(\C)C(C)(C)C,0,,0,,1,11008539,KXMQJBRDJIHRIR,0,0,1,
NHUNEDUXIBOQML-QWRGUYRKSA-N,CC(=O)O[C@H]1CCC[C@H](C(C)(C)C)C1,0,,0,,1,11008915,NHUNEDUXIBOQML,0,0,1,
UIMAEYMKYMNCGW-JTQLQIEISA-N,C=C(CO)[C@H]1CC=C(C)CC1,0,,0,,1,11019061,UIMAEYMKYMNCGW,0,0,1,
QWRGOHMKGNCVAC-KQHSAVHASA-N,C/C=C/C(=O)/C(C)=C(/C)C(C)C,0,,0,,1,11030204,QWRGOHMKGNCVAC,0,0,1,
AWAHFLZWCBUHMX-UHFFFAOYSA-N,CC(C)CCc1ccc2c(c1)OCC(=O)CO2,0,,0,,1,11064349,AWAHFLZWCBUHMX,0,0,1,
PWNFTZZOSNXDLA-UHFFFAOYSA-N,CCCCCC(=O)OC(C)CO,0,,0,,1,11073907,PWNFTZZOSNXDLA,0,0,1,
UZUXPANAZFDWJO-LSDHHAIUSA-N,C=C(C)CCC[C@H](C)[C@@]1(O)CC=C(C)CC1,0,,0,,1,11074993,UZUXPANAZFDWJO,0,0,1,
WNVCMFHPRIBNCW-JGVFFNPUSA-N,CCCC[C@H]1OC(=O)C[C@@H]1C,0,,0,,1,11084123,WNVCMFHPRIBNCW,0,0,1,
CMOJDAJROWMHLQ-UHFFFAOYSA-N,CCCCCC1OC(C)C(C)O1,0,,0,,1,11084346,CMOJDAJROWMHLQ,0,0,1,
OALYTRUKMRCXNH-MRVPVSSYSA-N,CCCCC[C@@H]1CCC(=O)O1,0,,0,,1,11094875,OALYTRUKMRCXNH,0,1,1,
SMJXJPQSPQXVMU-UHFFFAOYSA-N,C=C1CCCC(C)(C)C1C(=O)OC,0,,0,,1,11095260,SMJXJPQSPQXVMU,0,0,1,
NZTUUEJEMACERX-UHFFFAOYSA-N,CCCCCC1CCOC(C)O1,0,,0,,1,11105826,NZTUUEJEMACERX,0,0,1,
HJXMNVQARNZTEE-NSHDSACASA-N,CCCC[C@@H]1OC(=O)c2ccccc21,0,,0,,1,11116832,HJXMNVQARNZTEE,1,1,1,CHEMBL250205
DIVCBWJKVSFZKJ-LURJTMIESA-N,CC[C@H](C)CCC(=O)O,0,,0,,1,11126290,DIVCBWJKVSFZKJ,0,1,1,
OAIOUVQABBXKGI-PRNVZQMKSA-N,C/C=C/C(=O)/C(C)=C(/CC)C(C)C,0,,0,,1,11137735,OAIOUVQABBXKGI,0,0,1,
WYCAMOVJBJBXCY-UHFFFAOYSA-N,C=CCc1ccc2c(c1)OCC(=O)CO2,0,,0,,1,11138191,WYCAMOVJBJBXCY,0,0,1,
QEBNYNLSCGVZOH-UMVBOHGHSA-N,C=C(C)[C@@H]1CCC2=CCC[C@@H](C)[C@@]2(C)C1,0,,0,,1,11160025,QEBNYNLSCGVZOH,0,1,1,
KGTOSQKIOMIICT-UHFFFAOYSA-N,COc1ccc(C2CCc3ccc(O)cc3O2)cc1O,0,,0,,1,11196546,KGTOSQKIOMIICT,1,1,1,CHEMBL2017115
BLILOGGUTRWFNI-GRYCIOLGSA-N,CC(C)[C@@H]1CC[C@@H](C)C[C@H]1OC(=O)CCC(=O)O,0,,0,,1,11219061,BLILOGGUTRWFNI,0,0,1,
KMWFJTAZFAREIH-UHFFFAOYSA-N,CCCC(C)(S)CO,0,,0,,1,11240503,KMWFJTAZFAREIH,0,0,1,
