rank,taxid,pct_odorant,pct_background,odds_ratio,n_odorant,n_background,p,q,taxon
genus,179710,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Homalium
genus,53853,0.0,0.026685237856589626,0.0,0,41,1.0,1.0,Chamaecrista
genus,72720,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Echinaster
genus,6907,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Agelenopsis
genus,201009,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Aphanamixis
genus,1745016,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Bejaranoa
genus,148687,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Dichrostachys
genus,5629,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Laetiporus
genus,60425,0.0,0.03579727029542511,0.0,0,55,1.0,1.0,Rhoiptelea
genus,45319,0.0,0.029939535156173726,0.0,0,46,1.0,1.0,Thevetia
genus,4645,0.0,0.03970242705492603,0.0,0,61,1.0,1.0,Hedychium
genus,1859696,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Albifimbria
genus,2769426,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Anthenea
genus,121882,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Balsamorhiza
genus,3067301,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Kirganelia
genus,157843,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Pallenis
genus,157640,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Spergularia
genus,464387,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Ovabunda
genus,320625,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Corymbium
genus,749461,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Boeremia
genus,105585,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Anarrhinum
genus,1090618,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Ayapana
genus,19013,0.0,0.04621102165409423,0.0,0,71,1.0,1.0,Zinnia
genus,50803,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Halenia
genus,86533,0.0,0.06834024329126612,0.0,0,105,1.0,1.0,Lemnalia
genus,46141,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Petiveria
genus,322841,0.0,0.017573205417754145,0.0,0,27,1.0,1.0,Leptoclinides
genus,173682,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Semecarpus
genus,5144,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Podospora
genus,499622,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Rugulopteryx
genus,39965,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Hypsizygus
genus,453449,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Trimusculus
genus,991083,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Muricella
genus,35707,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Arundo
genus,149684,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Bowdichia
genus,136939,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Hippasteria
genus,237082,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Spheciospongia
genus,119430,0.0,0.04100414597475967,0.0,0,63,1.0,1.0,Hippospongia
genus,1267119,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Rumphella
genus,63071,0.0,0.06378422707184837,0.0,0,98,1.0,1.0,Ancistrocladus
genus,73795,0.0,0.09242204330818846,0.0,0,142,1.0,1.0,Discodermia
genus,47,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Archangium
genus,46527,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Oreaster
genus,109225,0.0,0.024732659476839166,0.0,0,38,1.0,1.0,Eriosema
genus,84943,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Gardneria
genus,55080,0.0,0.020827502717338246,0.0,0,32,1.0,1.0,Brevibacillus
genus,121496,0.0,0.05337047571317925,0.0,0,82,1.0,1.0,Cacospongia
genus,549774,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Lophira
genus,283513,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Polymastia
genus,283412,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Aplysinella
genus,87658,0.0,0.025383518936755986,0.0,0,39,1.0,1.0,Corymbia
genus,381646,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Actinostemma
genus,4701,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Scilla
genus,38386,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Hymenophyllum
genus,60057,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Isertia
genus,942688,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Homaxinella
genus,5587,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Rhinocladiella
genus,72939,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Grangea
genus,289666,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Clutia
genus,461640,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Tiliacora
genus,35856,0.0,0.016922345957837325,0.0,0,26,1.0,1.0,Cymopolia
genus,117498,0.0,0.029288675696256906,0.0,0,45,1.0,1.0,Cephalodiscus
genus,96340,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Xiphidium
genus,42,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Cystobacter
genus,123476,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Semialarium
genus,42393,0.0,0.022780081097088706,0.0,0,35,1.0,1.0,Eupentacta
genus,133433,0.0,0.03774984867517557,0.0,0,58,1.0,1.0,Acanthaster
genus,289406,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Verongula
genus,590102,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Carpophyllum
genus,37394,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Reboulia
genus,30298,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Polycarpa
genus,386452,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Pseudolagarobasidium
genus,1162788,0.0,0.026034378396672806,0.0,0,40,1.0,1.0,Petrosaspongia
genus,4078,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Hyoscyamus
genus,29487,0.0,0.021478362177255066,0.0,0,33,1.0,1.0,Photorhabdus
genus,46699,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Tubastraea
genus,134439,0.0,0.022129221637171886,0.0,0,34,1.0,1.0,Gersemia
genus,1499191,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Parepigynum
genus,124426,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Ustilaginoidea
genus,13450,0.24271844660194175,0.020176643257421426,12.05651047798446,1,31,0.08213329516785654,1.0,Corylus
genus,34435,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Macrolepiota
genus,103379,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Boreostereum
genus,33882,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Microbacterium
genus,253167,0.0,0.03840070813509239,0.0,0,59,1.0,1.0,Stelletta
genus,1906669,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Kyrtuthrix
genus,52507,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Azorella
genus,1205700,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Brachystemma
genus,1206315,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Pantoneura
genus,79830,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Chrysopogon
genus,268571,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Tricleocarpa
genus,53021,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Trichocolea
genus,572527,0.0,0.020176643257421426,0.0,0,31,1.0,1.0,Protoreaster
genus,203654,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Ptychanthus
genus,77185,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Penares
genus,297674,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Trachycladus
genus,85160,0.0,0.027336097316506446,0.0,0,42,1.0,1.0,Alvaradoa
genus,264782,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Plicanthus
genus,5579,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Aureobasidium
genus,1924097,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Senegalia
genus,1081535,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Rydingia
genus,484443,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Trikentrion
genus,212328,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Picrodendron
genus,35937,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Robinia
genus,30292,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Cnemidocarpa
genus,287932,0.0,0.03514641083550829,0.0,0,54,1.0,1.0,Menella
genus,2321281,0.0,0.019525783797504605,0.0,0,30,1.0,1.0,Euxylophora
genus,54788,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Stagonospora
genus,1659840,0.0,0.015620627038003683,0.0,0,24,1.0,1.0,Sanghuangporus
genus,133252,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Leucanthemopsis
genus,71669,0.0,0.018224064877670965,0.0,0,28,1.0,1.0,Conocybe
genus,81509,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Pegolettia
genus,283416,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Plakinastrella
genus,472230,0.0,0.023430940557005526,0.0,0,36,1.0,1.0,Aulosaccus
genus,40430,0.0,0.013668048658253223,0.0,0,21,1.0,1.0,Cryptoporus
genus,115725,0.0,0.014318908118170043,0.0,0,22,1.0,1.0,Deprea
genus,117815,0.0,0.018874924337587785,0.0,0,29,1.0,1.0,Eisenia
genus,190923,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Hexabranchus
genus,648800,0.0,0.016271486497920505,0.0,0,25,1.0,1.0,Solibacillus
genus,278090,0.0,0.014969767578086863,0.0,0,23,1.0,1.0,Teichospora
genus,74097,0.0,0.013017189198336403,0.0,0,20,1.0,1.0,Halidrys
