cluster,n,tag,obs,tag_total,exp,obs_exp,p,fdr
3,91,musty,17,47,7.679,2.214,0.0004335713852769699,0.012199801737448532
3,91,meaty,13,35,5.718,2.273,0.0017146276018989012,0.03886489230970843
3,91,bready,6,10,1.634,3.673,0.0019692241679532653,0.042132090974591
3,91,cocoa,9,20,3.268,2.754,0.0020136661127561875,0.042132090974591
3,91,powdery,16,49,8.005,1.999,0.002399642409254607,0.04895270514879398
3,91,chocolate,8,17,2.777,2.88,0.002587196019853583,0.04909655702791916
3,91,vanilla,8,17,2.777,2.88,0.002587196019853583,0.04909655702791916
3,91,earthy,13,37,6.045,2.151,0.003094501178790104,0.0548937600411462
3,91,spicy,17,56,9.149,1.858,0.004229149971961285,0.07042829341062057
3,91,clove,5,9,1.47,3.4,0.007675622184769656,0.1106056903398267
3,91,jammy,4,6,0.98,4.081,0.007726132781090836,0.1106056903398267
3,91,caramellic,9,24,3.921,2.295,0.008805784064984676,0.1230089925043739
3,91,peppery,4,7,1.144,3.498,0.015779822317291976,0.17986711068602992
3,91,smoky,6,14,2.287,2.623,0.01607002463198489,0.17986711068602992
3,91,brown,4,8,1.307,3.06,0.027644371311304667,0.2628270212055492
3,91,hawthorn,3,5,0.817,3.673,0.03293967218135692,0.2953711263734862
3,91,anisic,5,12,1.961,2.55,0.032009087981385874,0.2953711263734862
3,91,horseradish,3,5,0.817,3.673,0.03293967218135692,0.2953711263734862
3,91,burnt,7,21,3.431,2.04,0.04043899224149758,0.3586762790115437
3,91,savory,6,17,2.777,2.16,0.04365373135176761,0.36348413043920785
3,91,almond,4,9,1.47,2.72,0.04361937061253269,0.36348413043920785
3,91,warm,5,13,2.124,2.354,0.04541485554798168,0.3663483471272575
3,91,chemical,3,6,0.98,3.06,0.058153211581622975,0.42750469054598517
3,91,vegetable,11,43,7.025,1.566,0.07292940383580632,0.48779011090178653
3,91,cooling,4,11,1.797,2.226,0.08799486057751382,0.5609672361816507
3,91,fishy,4,12,1.961,2.04,0.11598774687557774,0.6858405902208075
3,91,chicken,4,12,1.961,2.04,0.11598774687557774,0.6858405902208075
3,91,hay,3,8,1.307,2.295,0.12730658286101124,0.7336930223587255
3,91,terpenic,4,13,2.124,1.883,0.14735347635450938,0.7889955743520491
3,91,strawberry,4,13,2.124,1.883,0.14735347635450938,0.7889955743520491
3,91,minty,7,28,4.575,1.53,0.15549179865498466,0.8185890819514031
3,91,herbal,18,88,14.377,1.252,0.1627959242373456,0.8515479113953461
3,91,gasoline,2,5,0.817,2.448,0.1893202761021083,0.9419838128007341
3,91,pine,3,13,2.124,1.413,0.35910779321170544,1.0
3,91,orange,5,28,4.575,1.093,0.4937655520845726,1.0
3,91,mentholic,2,9,1.47,1.36,0.44721203385579705,1.0
3,91,balsamic,6,38,6.208,0.966,0.6102900850947233,1.0
3,91,winey,3,24,3.921,0.765,0.7819907231302571,1.0
3,91,oily,2,65,10.619,0.188,0.9999347790453224,1.0
3,91,solvent,0,8,1.307,0.0,1.0,1.0
3,91,fermented,1,18,2.941,0.34,0.9618312958136337,1.0
3,91,sweet,41,248,40.517,1.012,0.500431117670988,1.0
3,91,alcoholic,1,10,1.634,0.612,0.8346634761533668,1.0
3,91,soapy,1,16,2.614,0.383,0.9448126441920066,1.0
3,91,honey,3,15,2.451,1.224,0.454841271092712,1.0
3,91,fatty,3,107,17.481,0.172,0.9999998052488436,1.0
3,91,citrus,3,76,12.417,0.242,0.9999270853969886,1.0
3,91,floral,22,154,25.16,0.874,0.8254297737175682,1.0
3,91,coconut,0,24,3.921,0.0,1.0,1.0
3,91,waxy,1,96,15.684,0.064,0.999999994152227,1.0
3,91,pear,0,21,3.431,0.0,1.0,1.0
3,91,fruity,16,196,32.022,0.5,0.9999834552224688,1.0
3,91,apple,1,43,7.025,0.142,0.9996664695364433,1.0
3,91,cheesy,0,41,6.698,0.0,1.0,1.0
3,91,buttery,2,25,4.084,0.49,0.9362130563679122,1.0
3,91,woody,13,77,12.58,1.033,0.4996837110117919,1.0
3,91,medicinal,4,21,3.431,1.166,0.4578229821405828,1.0
3,91,grassy,3,11,1.797,1.669,0.2616779960177742,1.0
3,91,leathery,1,7,1.144,0.874,0.7152327565504627,1.0
3,91,ethereal,2,29,4.738,0.422,0.9656592313559738,1.0
3,91,rummy,0,8,1.307,0.0,1.0,1.0
3,91,grape,2,11,1.797,1.113,0.5596063706681086,1.0
3,91,camphoreous,5,22,3.594,1.391,0.2822660289095,1.0
3,91,fresh,10,99,16.174,0.618,0.9814791974932808,1.0
3,91,green,23,169,27.61,0.833,0.9000696811070201,1.0
3,91,dry,1,19,3.104,0.322,0.968275362754189,1.0
3,91,acidic,0,8,1.307,0.0,1.0,1.0
3,91,pungent,3,36,5.882,0.51,0.953170742502541,1.0
3,91,sharp,4,17,2.777,1.44,0.29631778222731636,1.0
3,91,sour,0,18,2.941,0.0,1.0,1.0
3,91,dairy,0,26,4.248,0.0,1.0,1.0
3,91,brandy,1,7,1.144,0.874,0.7152327565504627,1.0
3,91,cognac,0,9,1.47,0.0,1.0,1.0
3,91,clean,2,20,3.268,0.612,0.8663201623861461,1.0
3,91,milky,0,13,2.124,0.0,1.0,1.0
3,91,creamy,2,42,6.862,0.291,0.9959517230990927,1.0
3,91,odorless,0,13,2.124,0.0,1.0,1.0
3,91,apricot,0,13,2.124,0.0,1.0,1.0
3,91,pineapple,0,30,4.901,0.0,1.0,1.0
3,91,banana,0,27,4.411,0.0,1.0,1.0
3,91,orris,0,11,1.797,0.0,1.0,1.0
3,91,violet,0,9,1.47,0.0,1.0,1.0
3,91,cinnamon,2,9,1.47,1.36,0.44721203385579705,1.0
3,91,muguet,0,5,0.817,0.0,1.0,1.0
3,91,lily,2,10,1.634,1.224,0.505437575277139,1.0
3,91,rose,6,50,8.169,0.735,0.8595175862730413,1.0
3,91,beefy,2,6,0.98,2.04,0.254903808362351,1.0
3,91,tropical,3,43,7.025,0.427,0.982900002335987,1.0
3,91,ripe,1,14,2.287,0.437,0.9203246966503773,1.0
3,91,aldehydic,0,36,5.882,0.0,1.0,1.0
3,91,mushroom,2,16,2.614,0.765,0.7666468125812786,1.0
3,91,cucumber,0,12,1.961,0.0,1.0,1.0
3,91,natural,0,9,1.47,0.0,1.0,1.0
3,91,animal,4,28,4.575,0.874,0.6997055115426087,1.0
3,91,musk,0,34,5.555,0.0,1.0,1.0
3,91,tea,2,6,0.98,2.04,0.254903808362351,1.0
3,91,hyacinth,2,7,1.144,1.749,0.3208920302953428,1.0
3,91,tobacco,0,11,1.797,0.0,1.0,1.0
3,91,coumarinic,1,10,1.634,0.612,0.8346634761533668,1.0
3,91,ketonic,0,12,1.961,0.0,1.0,1.0
3,91,mint,2,11,1.797,1.113,0.5596063706681086,1.0
3,91,cherry,4,15,2.451,1.632,0.218219257239689,1.0
3,91,lemon,1,12,1.961,0.51,0.8851409889182438,1.0
3,91,metallic,3,26,4.248,0.706,0.8277864964292084,1.0
3,91,onion,4,28,4.575,0.874,0.6997055115426087,1.0
3,91,garlic,2,19,3.104,0.644,0.8458380908836374,1.0
3,91,sulfurous,9,45,7.352,1.224,0.3040546025546797,1.0
3,91,geranium,2,11,1.797,1.113,0.5596063706681086,1.0
3,91,lavender,0,7,1.144,0.0,1.0,1.0
3,91,estery,2,13,2.124,0.942,0.6550014657966332,1.0
3,91,alliaceous,3,16,2.614,1.148,0.5005805817466739,1.0
3,91,cabbage,0,9,1.47,0.0,1.0,1.0
3,91,aromatic,1,6,0.98,1.02,0.6588983670854456,1.0
3,91,jasmine,0,13,2.124,0.0,1.0,1.0
3,91,peach,0,16,2.614,0.0,1.0,1.0
3,91,bergamot,0,5,0.817,0.0,1.0,1.0
3,91,melon,1,19,3.104,0.322,0.968275362754189,1.0
3,91,grapefruit,0,10,1.634,0.0,1.0,1.0
3,91,ozone,1,5,0.817,1.224,0.5915659406315967,1.0
3,91,anise,2,6,0.98,2.04,0.254903808362351,1.0
3,91,amber,0,8,1.307,0.0,1.0,1.0
3,91,leafy,1,13,2.124,0.471,0.9043192825117113,1.0
3,91,raspberry,2,7,1.144,1.749,0.3208920302953428,1.0
3,91,berry,4,21,3.431,1.166,0.4578229821405828,1.0
3,91,plum,0,11,1.797,0.0,1.0,1.0
3,91,rum,0,7,1.144,0.0,1.0,1.0
3,91,jasmin,1,17,2.777,0.36,0.9540955450765305,1.0
3,91,cooked,0,5,0.817,0.0,1.0,1.0
3,91,lactonic,0,11,1.797,0.0,1.0,1.0
3,91,weedy,1,5,0.817,1.224,0.5915659406315967,1.0
4,91,ethereal,18,29,4.738,3.799,1.1328888705180273e-08,2.19979499592573e-06
4,91,garlic,13,19,3.104,4.188,3.179875725827902e-07,2.3588896293414255e-05
4,91,medicinal,12,21,3.431,3.498,1.5344839561013844e-05,0.000782586817611706
4,91,onion,14,28,4.575,3.06,2.1522438682326255e-05,0.0010330770567516603
4,91,pungent,15,36,5.882,2.55,0.00015705597277282526,0.005572072773157626
4,91,sulfurous,17,45,7.352,2.312,0.0002324949674830788,0.007588635738647692
4,91,solvent,6,8,1.307,4.591,0.0003482210123363913,0.010524012817277604
4,91,alliaceous,8,16,2.614,3.06,0.0015812391269502922,0.03886489230970843
4,91,rum,5,7,1.144,4.372,0.0016858656289399805,0.03886489230970843
4,91,alcoholic,6,10,1.634,3.673,0.0019692241679532653,0.042132090974591
4,91,phenolic,13,37,6.045,2.151,0.003094501178790104,0.0548937600411462
4,91,rummy,5,8,1.307,3.826,0.003915273323279297,0.06655964649574804
4,91,camphoreous,9,22,3.594,2.504,0.0044688292899476905,0.07057280482499673
4,91,fishy,6,12,1.961,3.06,0.006541050251382596,0.09704540009323996
4,91,apple,13,43,7.025,1.85,0.013279074439791495,0.17199563083920413
4,91,leathery,4,7,1.144,3.498,0.015779822317291976,0.17986711068602992
4,91,smoky,6,14,2.287,2.623,0.01607002463198489,0.17986711068602992
4,91,ripe,6,14,2.287,2.623,0.01607002463198489,0.17986711068602992
4,91,cooked,3,5,0.817,3.673,0.03293967218135692,0.2953711263734862
4,91,chocolate,6,17,2.777,2.16,0.04365373135176761,0.36348413043920785
4,91,cabbage,4,9,1.47,2.72,0.04361937061253269,0.36348413043920785
4,91,apricot,5,13,2.124,2.354,0.04541485554798168,0.3663483471272575
4,91,estery,5,13,2.124,2.354,0.04541485554798168,0.3663483471272575
4,91,fermented,6,18,2.941,2.04,0.057035210422444624,0.42750469054598517
4,91,aromatic,3,6,0.98,3.06,0.058153211581622975,0.42750469054598517
4,91,tropical,11,43,7.025,1.566,0.07292940383580632,0.48779011090178653
4,91,vegetable,11,43,7.025,1.566,0.07292940383580632,0.48779011090178653
4,91,winey,7,24,3.921,1.785,0.07910468199902534,0.5163953640896375
4,91,brandy,3,7,1.144,2.623,0.08993325352987123,0.5673233245998416
4,91,pear,6,21,3.431,1.749,0.11048974093404233,0.6678491007568781
4,91,savory,5,17,2.777,1.8,0.12767697202811154,0.7336930223587255
4,91,vanilla,5,17,2.777,1.8,0.12767697202811154,0.7336930223587255
4,91,banana,7,27,4.411,1.587,0.13385898458299061,0.7585342459702802
4,91,fruity,37,196,32.022,1.155,0.1414601237059109,0.7852480336328116
4,91,terpenic,4,13,2.124,1.883,0.14735347635450938,0.7889955743520491
4,91,pine,4,13,2.124,1.883,0.14735347635450938,0.7889955743520491
4,91,horseradish,2,5,0.817,2.448,0.1893202761021083,0.9419838128007341
4,91,meaty,8,35,5.718,1.399,0.19591620764321807,0.9630579845594335
4,91,pineapple,7,30,4.901,1.428,0.20320936147544225,0.9754049350821228
4,91,peppery,1,7,1.144,0.874,0.7152327565504627,1.0
4,91,herbal,10,88,14.377,0.696,0.9421514292992329,1.0
4,91,orange,1,28,4.575,0.219,0.9940961109481021,1.0
4,91,minty,6,28,4.575,1.312,0.29963343680313737,1.0
4,91,bready,2,10,1.634,1.224,0.505437575277139,1.0
4,91,spicy,8,56,9.149,0.874,0.7278727048453639,1.0
4,91,mentholic,2,9,1.47,1.36,0.44721203385579705,1.0
4,91,balsamic,4,38,6.208,0.644,0.8967243461745312,1.0
4,91,oily,7,65,10.619,0.659,0.9353391121942957,1.0
4,91,sweet,41,248,40.517,1.012,0.500431117670988,1.0
4,91,soapy,1,16,2.614,0.383,0.9448126441920066,1.0
4,91,honey,0,15,2.451,0.0,1.0,1.0
4,91,fatty,9,107,17.481,0.515,0.9972480483898052,1.0
4,91,citrus,6,76,12.417,0.483,0.9933953683219964,1.0
4,91,floral,8,154,25.16,0.318,0.9999996452815226,1.0
4,91,coconut,0,24,3.921,0.0,1.0,1.0
4,91,earthy,3,37,6.045,0.496,0.9592755940188814,1.0
4,91,waxy,5,96,15.684,0.319,0.9999217224900444,1.0
4,91,musty,8,47,7.679,1.042,0.5137242800865889,1.0
4,91,cheesy,8,41,6.698,1.194,0.3489011839883363,1.0
4,91,buttery,2,25,4.084,0.49,0.9362130563679122,1.0
4,91,powdery,3,49,8.005,0.375,0.9931370048980495,1.0
4,91,nutty,4,47,7.679,0.521,0.9664818202124116,1.0
4,91,roasted,5,32,5.228,0.956,0.6227791299020832,1.0
4,91,woody,12,77,12.58,0.954,0.6308516413196397,1.0
4,91,cocoa,5,20,3.268,1.53,0.21544950060293822,1.0
4,91,grassy,1,11,1.797,0.556,0.8621691867018926,1.0
4,91,grape,1,11,1.797,0.556,0.8621691867018926,1.0
4,91,cooling,1,11,1.797,0.556,0.8621691867018926,1.0
4,91,fresh,17,99,16.174,1.051,0.4525504508779237,1.0
4,91,hazelnut,2,10,1.634,1.224,0.505437575277139,1.0
4,91,potato,0,14,2.287,0.0,1.0,1.0
4,91,burnt,3,21,3.431,0.874,0.6954455248978058,1.0
4,91,green,28,169,27.61,1.014,0.5065571084961386,1.0
4,91,dry,1,19,3.104,0.322,0.968275362754189,1.0
4,91,hay,0,8,1.307,0.0,1.0,1.0
4,91,acidic,0,8,1.307,0.0,1.0,1.0
4,91,sharp,3,17,2.777,1.08,0.5443511816436796,1.0
4,91,sour,1,18,2.941,0.34,0.9618312958136337,1.0
4,91,dairy,2,26,4.248,0.471,0.9452486030294709,1.0
4,91,cognac,0,9,1.47,0.0,1.0,1.0
4,91,clean,3,20,3.268,0.918,0.6614994473610596,1.0
4,91,milky,1,13,2.124,0.471,0.9043192825117113,1.0
4,91,creamy,5,42,6.862,0.729,0.8484193368369227,1.0
4,91,odorless,1,13,2.124,0.471,0.9043192825117113,1.0
4,91,orris,0,11,1.797,0.0,1.0,1.0
4,91,violet,0,9,1.47,0.0,1.0,1.0
4,91,clove,2,9,1.47,1.36,0.44721203385579705,1.0
4,91,cinnamon,0,9,1.47,0.0,1.0,1.0
4,91,muguet,0,5,0.817,0.0,1.0,1.0
4,91,lily,0,10,1.634,0.0,1.0,1.0
4,91,rose,0,50,8.169,0.0,1.0,1.0
4,91,brown,1,8,1.307,0.765,0.7623487913757498,1.0
4,91,coffee,3,23,3.758,0.798,0.7556263720555321,1.0
4,91,beefy,2,6,0.98,2.04,0.254903808362351,1.0
4,91,aldehydic,5,36,5.882,0.85,0.7306600658705193,1.0
4,91,mushroom,2,16,2.614,0.765,0.7666468125812786,1.0
4,91,cucumber,0,12,1.961,0.0,1.0,1.0
4,91,natural,1,9,1.47,0.68,0.801740886065744,1.0
4,91,animal,2,28,4.575,0.437,0.959829347157132,1.0
4,91,musk,0,34,5.555,0.0,1.0,1.0
4,91,hawthorn,0,5,0.817,0.0,1.0,1.0
4,91,anisic,0,12,1.961,0.0,1.0,1.0
4,91,caramellic,3,24,3.921,0.765,0.7819907231302571,1.0
4,91,tea,0,6,0.98,0.0,1.0,1.0
4,91,warm,2,13,2.124,0.942,0.6550014657966332,1.0
4,91,hyacinth,0,7,1.144,0.0,1.0,1.0
4,91,tobacco,0,11,1.797,0.0,1.0,1.0
4,91,coumarinic,0,10,1.634,0.0,1.0,1.0
4,91,ketonic,2,12,1.961,1.02,0.6094793623220289,1.0
4,91,mint,2,11,1.797,1.113,0.5596063706681086,1.0
4,91,chemical,2,6,0.98,2.04,0.254903808362351,1.0
4,91,almond,1,9,1.47,0.68,0.801740886065744,1.0
4,91,cherry,3,15,2.451,1.224,0.454841271092712,1.0
4,91,chicken,0,12,1.961,0.0,1.0,1.0
4,91,lemon,0,12,1.961,0.0,1.0,1.0
4,91,metallic,5,26,4.248,1.177,0.4238485177395948,1.0
4,91,geranium,0,11,1.797,0.0,1.0,1.0
4,91,lavender,0,7,1.144,0.0,1.0,1.0
4,91,jasmine,1,13,2.124,0.471,0.9043192825117113,1.0
4,91,peach,3,16,2.614,1.148,0.5005805817466739,1.0
4,91,bergamot,0,5,0.817,0.0,1.0,1.0
4,91,melon,1,19,3.104,0.322,0.968275362754189,1.0
4,91,strawberry,2,13,2.124,0.942,0.6550014657966332,1.0
4,91,grapefruit,1,10,1.634,0.612,0.8346634761533668,1.0
4,91,ozone,1,5,0.817,1.224,0.5915659406315967,1.0
4,91,anise,0,6,0.98,0.0,1.0,1.0
4,91,amber,0,8,1.307,0.0,1.0,1.0
4,91,leafy,1,13,2.124,0.471,0.9043192825117113,1.0
4,91,jammy,0,6,0.98,0.0,1.0,1.0
4,91,raspberry,0,7,1.144,0.0,1.0,1.0
4,91,berry,5,21,3.431,1.457,0.24824942549946816,1.0
4,91,gasoline,0,5,0.817,0.0,1.0,1.0
4,91,plum,2,11,1.797,1.113,0.5596063706681086,1.0
4,91,jasmin,0,17,2.777,0.0,1.0,1.0
4,91,lactonic,0,11,1.797,0.0,1.0,1.0
4,91,weedy,1,5,0.817,1.224,0.5915659406315967,1.0
5,35,sour,15,18,1.131,13.262,2.4468884550834853e-17,1.996660979348124e-14
5,35,acidic,7,8,0.503,13.925,1.617496320533625e-08,2.19979499592573e-06
5,35,cheesy,13,41,2.576,5.046,1.256977252137964e-07,1.1396593752717542e-05
5,35,odorless,7,13,0.817,8.569,2.7609594806339236e-06,0.00017956814913466318
5,35,dairy,6,26,1.634,3.673,0.003660097618301371,0.06354552460710466
5,35,sharp,4,17,1.068,3.745,0.017335241716417534,0.18370853559216502
5,35,tobacco,3,11,0.691,4.34,0.026508274148354907,0.2575089488697334
5,35,milky,3,13,0.817,3.673,0.04211043787636282,0.36348413043920785
5,35,buttery,4,25,1.571,2.546,0.06411732247783421,0.4589450451044975
5,35,pungent,5,36,2.262,2.21,0.06633009576904189,0.4671762407677954
5,35,pine,2,13,0.817,2.448,0.19385305293829977,0.9586914618039551
5,35,balsamic,4,38,2.388,1.675,0.2092003933311684,0.9924855869664735
5,35,fatty,9,107,6.724,1.339,0.21101406364674263,0.9953033291083352
5,35,terpenic,0,13,0.817,0.0,1.0,1.0
5,35,peppery,0,7,0.44,0.0,1.0,1.0
5,35,herbal,2,88,5.53,0.362,0.9840646026636769,1.0
5,35,orange,0,28,1.759,0.0,1.0,1.0
5,35,minty,0,28,1.759,0.0,1.0,1.0
5,35,bready,0,10,0.628,0.0,1.0,1.0
5,35,spicy,0,56,3.519,0.0,1.0,1.0
5,35,mentholic,0,9,0.566,0.0,1.0,1.0
5,35,winey,0,24,1.508,0.0,1.0,1.0
5,35,oily,1,65,4.084,0.245,0.988787129324171,1.0
5,35,solvent,0,8,0.503,0.0,1.0,1.0
5,35,fermented,1,18,1.131,0.884,0.694859829522585,1.0
5,35,sweet,5,248,15.583,0.321,0.9999829737092305,1.0
5,35,alcoholic,0,10,0.628,0.0,1.0,1.0
5,35,soapy,0,16,1.005,0.0,1.0,1.0
5,35,honey,1,15,0.943,1.061,0.627059248426205,1.0
5,35,citrus,0,76,4.776,0.0,1.0,1.0
5,35,floral,3,154,9.677,0.31,0.999072791052353,1.0
5,35,coconut,0,24,1.508,0.0,1.0,1.0
5,35,earthy,2,37,2.325,0.86,0.6947049491082138,1.0
5,35,waxy,5,96,6.032,0.829,0.7531274602544266,1.0
5,35,musty,1,47,2.953,0.339,0.9587590027513165,1.0
5,35,pear,0,21,1.32,0.0,1.0,1.0
5,35,fruity,10,196,12.316,0.812,0.8486978934675549,1.0
5,35,apple,0,43,2.702,0.0,1.0,1.0
5,35,powdery,1,49,3.079,0.325,0.9642304767882388,1.0
5,35,chocolate,2,17,1.068,1.872,0.29003233688552266,1.0
5,35,nutty,0,47,2.953,0.0,1.0,1.0
5,35,roasted,1,32,2.011,0.497,0.8822115714485255,1.0
5,35,woody,2,77,4.838,0.413,0.9677649995692545,1.0
5,35,cocoa,0,20,1.257,0.0,1.0,1.0
5,35,medicinal,0,21,1.32,0.0,1.0,1.0
5,35,grassy,1,11,0.691,1.447,0.5135310281837904,1.0
5,35,leathery,0,7,0.44,0.0,1.0,1.0
5,35,ethereal,0,29,1.822,0.0,1.0,1.0
5,35,rummy,0,8,0.503,0.0,1.0,1.0
5,35,grape,0,11,0.691,0.0,1.0,1.0
5,35,cooling,0,11,0.691,0.0,1.0,1.0
5,35,camphoreous,2,22,1.382,1.447,0.4086602716156349,1.0
5,35,fresh,0,99,6.221,0.0,1.0,1.0
5,35,hazelnut,0,10,0.628,0.0,1.0,1.0
5,35,potato,0,14,0.88,0.0,1.0,1.0
5,35,burnt,1,21,1.32,0.758,0.7506230571093473,1.0
5,35,green,4,169,10.619,0.377,0.9983457984135767,1.0
5,35,dry,0,19,1.194,0.0,1.0,1.0
5,35,hay,0,8,0.503,0.0,1.0,1.0
5,35,brandy,0,7,0.44,0.0,1.0,1.0
5,35,cognac,0,9,0.566,0.0,1.0,1.0
5,35,clean,0,20,1.257,0.0,1.0,1.0
5,35,creamy,4,42,2.639,1.516,0.2659327385160535,1.0
5,35,apricot,0,13,0.817,0.0,1.0,1.0
5,35,pineapple,1,30,1.885,0.53,0.8648386900330922,1.0
5,35,banana,0,27,1.697,0.0,1.0,1.0
5,35,orris,0,11,0.691,0.0,1.0,1.0
5,35,violet,0,9,0.566,0.0,1.0,1.0
5,35,clove,0,9,0.566,0.0,1.0,1.0
5,35,phenolic,0,37,2.325,0.0,1.0,1.0
5,35,cinnamon,1,9,0.566,1.768,0.4448175822530622,1.0
5,35,smoky,1,14,0.88,1.137,0.6013645116051761,1.0
5,35,savory,1,17,1.068,0.936,0.6737115008756355,1.0
5,35,muguet,0,5,0.314,0.0,1.0,1.0
5,35,lily,0,10,0.628,0.0,1.0,1.0
5,35,rose,2,50,3.142,0.637,0.8434731297249112,1.0
5,35,brown,0,8,0.503,0.0,1.0,1.0
5,35,coffee,0,23,1.445,0.0,1.0,1.0
5,35,beefy,0,6,0.377,0.0,1.0,1.0
5,35,tropical,1,43,2.702,0.37,0.9452717247266308,1.0
5,35,ripe,1,14,0.88,1.137,0.6013645116051761,1.0
5,35,aldehydic,0,36,2.262,0.0,1.0,1.0
5,35,mushroom,0,16,1.005,0.0,1.0,1.0
5,35,vegetable,1,43,2.702,0.37,0.9452717247266308,1.0
5,35,cucumber,0,12,0.754,0.0,1.0,1.0
5,35,natural,0,9,0.566,0.0,1.0,1.0
5,35,animal,2,28,1.759,1.137,0.538092578651495,1.0
5,35,musk,1,34,2.136,0.468,0.8974071778799753,1.0
5,35,hawthorn,0,5,0.314,0.0,1.0,1.0
5,35,anisic,0,12,0.754,0.0,1.0,1.0
5,35,vanilla,1,17,1.068,0.936,0.6737115008756355,1.0
5,35,caramellic,0,24,1.508,0.0,1.0,1.0
5,35,meaty,0,35,2.199,0.0,1.0,1.0
5,35,fishy,0,12,0.754,0.0,1.0,1.0
5,35,tea,0,6,0.377,0.0,1.0,1.0
5,35,warm,0,13,0.817,0.0,1.0,1.0
5,35,hyacinth,0,7,0.44,0.0,1.0,1.0
5,35,coumarinic,0,10,0.628,0.0,1.0,1.0
5,35,ketonic,0,12,0.754,0.0,1.0,1.0
5,35,mint,0,11,0.691,0.0,1.0,1.0
5,35,chemical,0,6,0.377,0.0,1.0,1.0
5,35,almond,0,9,0.566,0.0,1.0,1.0
5,35,cherry,0,15,0.943,0.0,1.0,1.0
5,35,chicken,1,12,0.754,1.326,0.5447149366335475,1.0
5,35,lemon,0,12,0.754,0.0,1.0,1.0
5,35,metallic,0,26,1.634,0.0,1.0,1.0
5,35,onion,0,28,1.759,0.0,1.0,1.0
5,35,garlic,0,19,1.194,0.0,1.0,1.0
5,35,horseradish,0,5,0.314,0.0,1.0,1.0
5,35,sulfurous,1,45,2.828,0.354,0.9524780024304232,1.0
5,35,geranium,0,11,0.691,0.0,1.0,1.0
5,35,lavender,0,7,0.44,0.0,1.0,1.0
5,35,estery,0,13,0.817,0.0,1.0,1.0
5,35,alliaceous,0,16,1.005,0.0,1.0,1.0
5,35,cabbage,1,9,0.566,1.768,0.4448175822530622,1.0
5,35,aromatic,0,6,0.377,0.0,1.0,1.0
5,35,jasmine,0,13,0.817,0.0,1.0,1.0
5,35,peach,0,16,1.005,0.0,1.0,1.0
5,35,bergamot,0,5,0.314,0.0,1.0,1.0
5,35,melon,0,19,1.194,0.0,1.0,1.0
5,35,strawberry,0,13,0.817,0.0,1.0,1.0
5,35,grapefruit,0,10,0.628,0.0,1.0,1.0
5,35,ozone,0,5,0.314,0.0,1.0,1.0
5,35,anise,0,6,0.377,0.0,1.0,1.0
5,35,amber,0,8,0.503,0.0,1.0,1.0
5,35,leafy,0,13,0.817,0.0,1.0,1.0
5,35,jammy,0,6,0.377,0.0,1.0,1.0
5,35,raspberry,0,7,0.44,0.0,1.0,1.0
5,35,berry,0,21,1.32,0.0,1.0,1.0
5,35,gasoline,0,5,0.314,0.0,1.0,1.0
5,35,plum,0,11,0.691,0.0,1.0,1.0
5,35,rum,0,7,0.44,0.0,1.0,1.0
5,35,jasmin,0,17,1.068,0.0,1.0,1.0
5,35,cooked,0,5,0.314,0.0,1.0,1.0
5,35,lactonic,1,11,0.691,1.447,0.5135310281837904,1.0
5,35,weedy,0,5,0.314,0.0,1.0,1.0
